:START_ID,reward,reward_usd,:END_ID,:TYPE
680833,808620145,436800.4375,F2Pool,REWARDED
680834,794885705,429381.375,Unknown,REWARDED
680835,798673355,431427.375,Unknown,REWARDED
680836,744644716,402242.1875,Binance,REWARDED
680837,725989827,392165.1875,F2Pool,REWARDED
680838,752293419,406373.8438,Binance,REWARDED
680839,720176711,389025.0625,F2Pool,REWARDED
680840,694203676,374994.9375,Huobi,REWARDED
680841,796573460,430293.0625,F2Pool,REWARDED
680842,743789937,401780.4375,Huobi,REWARDED
680843,755978979,408364.7188,ViaBTC,REWARDED
680844,681488770,368126.5938,ViaBTC,REWARDED
680845,819318366,442579.4062,Binance,REWARDED
680846,804712564,434689.625,Unknown,REWARDED
680847,786875197,425054.25,AntPool,REWARDED
680848,739178265,399289.3125,BTC.com,REWARDED
680849,750979395,405664.0625,Poolin,REWARDED
680850,662609426,357928.375,F2Pool,REWARDED
680851,768440832,415096.375,Poolin,REWARDED
680852,821774274,443906.0312,Binance,REWARDED
680853,781509911,422156.0312,F2Pool,REWARDED
680854,728911065,393743.1875,Unknown,REWARDED
680855,790758737,427152.0625,AntPool,REWARDED
680856,678397727,366456.875,Huobi,REWARDED
680857,689832092,372633.5,Unknown,REWARDED
680858,690306448,372889.75,Unknown,REWARDED
680859,699937605,378092.2812,OKEX,REWARDED
680860,798237020,431191.6875,Binance,REWARDED
680861,735394453,397245.375,Poolin,REWARDED
680862,820771420,443364.3125,Unknown,REWARDED
680863,826918833,446685,F2Pool,REWARDED
680864,784045577,423525.75,F2Pool,REWARDED
680865,737596270,398434.75,Poolin,REWARDED
680866,809164922,437094.7188,Poolin,REWARDED
680867,721912498,389962.6875,Binance,REWARDED
680868,730349105,394519.9688,AntPool,REWARDED
680869,758114026,409518.0312,Unknown,REWARDED
680870,737108505,398171.2812,Poolin,REWARDED
680871,715181515,386326.75,SpiderPool,REWARDED
680872,788779278,426082.7812,Unknown,REWARDED
680873,722427205,390240.7188,F2Pool,REWARDED
680874,767775930,414737.1875,Unknown,REWARDED
680875,683283875,369096.2812,AntPool,REWARDED
680876,801983560,433215.4688,Binance,REWARDED
680877,680910042,367814,Unknown,REWARDED
680878,814479538,439965.5625,F2Pool,REWARDED
680879,821042521,443510.75,Unknown,REWARDED
680880,741469301,400526.875,Huobi,REWARDED
680881,761749241,411481.7188,SlushPool,REWARDED
680882,700105398,378182.9375,ViaBTC,REWARDED
680883,661313163,357228.1562,F2Pool,REWARDED
680884,725499770,391900.4688,F2Pool,REWARDED
680885,692028103,373819.75,BTC.com,REWARDED
680886,724009027,391095.1875,ViaBTC,REWARDED
680887,820146390,452671.5938,Poolin,REWARDED
680888,784422850,432954.3438,Unknown,REWARDED
680889,671795412,370790.75,BTC.com,REWARDED
680890,800272920,441702.625,Poolin,REWARDED
680891,671973600,370889.0938,EMCD,REWARDED
680892,655146765,361601.7188,AntPool,REWARDED
680893,716933177,395704.0938,Binance,REWARDED
680894,785512894,433556,ViaBTC,REWARDED
680895,716477937,395452.8438,F2Pool,REWARDED
680896,827540653,456752.7812,AntPool,REWARDED
680897,799958889,441529.3125,Unknown,REWARDED
680898,793663400,438054.5625,Huobi,REWARDED
680899,776723468,428704.75,AntPool,REWARDED
680900,706652841,390029.9688,Unknown,REWARDED
680901,708796942,391213.375,ViaBTC,REWARDED
680902,660836549,364742.125,Poolin,REWARDED
680903,686589755,378956.3438,TMSPOOL,REWARDED
680904,641005500,353796.5625,AntPool,REWARDED
680905,658467739,363434.6875,AntPool,REWARDED
680906,687867858,379661.7812,AntPool,REWARDED
680907,682946282,376945.375,Poolin,REWARDED
680908,644860979,355924.5625,AntPool,REWARDED
680909,789676594,435854.0938,Unknown,REWARDED
680910,695517020,383883.6562,F2Pool,REWARDED
680911,676685717,373489.9062,ViaBTC,REWARDED
680912,682816988,376874,AntPool,REWARDED
680913,681232864,375999.6562,Poolin,REWARDED
680914,675458073,372812.3438,ViaBTC,REWARDED
680915,688178648,379833.3125,BTC.com,REWARDED
680916,742128231,409610.25,SlushPool,REWARDED
680917,681166352,375962.9688,Huobi,REWARDED
680918,685160902,378167.7188,ViaBTC,REWARDED
680919,694076741,383088.7188,Poolin,REWARDED
680920,668346669,368887.25,Huobi,REWARDED
680921,659691669,364110.2188,Unknown,REWARDED
680922,663695208,366319.9375,ViaBTC,REWARDED
680923,669204939,369360.9688,SlushPool,REWARDED
680924,666009631,367597.3438,EMCD,REWARDED
680925,811686003,448001.9688,F2Pool,REWARDED
680926,685437158,378320.1875,Unknown,REWARDED
680927,684462502,377782.2188,Unknown,REWARDED
680928,641823441,354248.0312,Unknown,REWARDED
680929,697668369,385071.0938,Binance,REWARDED
680930,659804336,364172.4062,AntPool,REWARDED
680931,651870220,359793.25,Poolin,REWARDED
680932,644058452,355481.625,BTC.com,REWARDED
680933,651616453,359653.1875,AntPool,REWARDED
680934,657242546,362758.4375,ViaBTC,REWARDED
680935,659093136,363779.875,ViaBTC,REWARDED
680936,645440724,356244.5625,AntPool,REWARDED
680937,671894611,370845.5,ViaBTC,REWARDED
680938,718648991,396651.125,AntPool,REWARDED
680939,692382429,382153.5625,AntPool,REWARDED
680940,643747954,355310.25,Huobi,REWARDED
680941,800215532,441670.9688,AntPool,REWARDED
680942,774437983,427443.3125,Binance,REWARDED
680943,776550849,428609.4688,F2Pool,REWARDED
680944,710717979,392273.6875,F2Pool,REWARDED
680945,679536056,375063.125,Poolin,REWARDED
680946,776939978,428824.25,Unknown,REWARDED
680947,756668959,417635.875,AntPool,REWARDED
680948,671544192,370652.0938,AntPool,REWARDED
680949,688419156,379966.0625,Unknown,REWARDED
680950,673643984,371811.0625,Poolin,REWARDED
680951,674214246,372125.8125,ViaBTC,REWARDED
680952,816993477,450931.375,F2Pool,REWARDED
680953,777512632,429140.3125,F2Pool,REWARDED
680954,705225466,389242.1562,SigmaPool,REWARDED
680955,665326764,367220.4688,AntPool,REWARDED
680956,702550628,387765.7812,Binance,REWARDED
680957,749295447,413566.125,ViaBTC,REWARDED
680958,666126771,367662,SlushPool,REWARDED
680959,639946894,353212.2812,AntPool,REWARDED
680960,684529862,377819.4062,OKEX,REWARDED
680961,687923460,379692.4688,Binance,REWARDED
680962,751456608,414758.9688,Unknown,REWARDED
680963,777072264,428897.25,BTC.com,REWARDED
680964,807425328,445650.3438,F2Pool,REWARDED
680965,720754880,397813.4375,Unknown,REWARDED
680966,773346305,426840.75,AntPool,REWARDED
680967,748783089,413283.3438,Binance,REWARDED
680968,664132338,366561.1875,F2Pool,REWARDED
680969,625000000,344962.5,Poolin,REWARDED
680970,683084942,377021.9062,Unknown,REWARDED
680971,647831851,357564.3125,Poolin,REWARDED
680972,821142059,453221.1562,Unknown,REWARDED
680973,766948939,423309.8125,F2Pool,REWARDED
680974,716237430,395320.0938,BTC.com,REWARDED
680975,692819002,382394.5312,Unknown,REWARDED
680976,665303106,367207.4062,Binance,REWARDED
680977,709765575,391748,F2Pool,REWARDED
680978,665741041,367449.125,BTC.com,REWARDED
680979,645741430,356410.5312,AntPool,REWARDED
680980,649120454,358275.5312,Binance,REWARDED
680981,715576936,394955.5312,Unknown,REWARDED
680982,813988965,449273.0625,BTC.TOP,REWARDED
680983,766332558,422969.5938,Poolin,REWARDED
680984,829770618,457983.5938,Binance,REWARDED
680985,771292336,425707.0938,AntPool,REWARDED
680986,754521641,416450.6875,ViaBTC,REWARDED
680987,737042794,406803.4062,BTC.com,REWARDED
680988,718773240,396719.6875,BTC.com,REWARDED
680989,692284673,382099.5938,Unknown,REWARDED
680990,753253482,415750.7188,Unknown,REWARDED
680991,682502806,376700.5938,Poolin,REWARDED
680992,654529744,361261.1562,Unknown,REWARDED
680993,808467497,446225.5625,AntPool,REWARDED
680994,774430689,427439.2812,Binance,REWARDED
680995,730985360,403460.0625,F2Pool,REWARDED
680996,800106940,441611.0312,F2Pool,REWARDED
680997,709610182,391662.25,F2Pool,REWARDED
680998,681715138,376265.8438,Poolin,REWARDED
680999,703651307,388373.3125,ViaBTC,REWARDED
681000,782937628,432134.5938,Binance,REWARDED
681001,671187629,370455.3125,Binance,REWARDED
681002,805732086,444715.7812,F2Pool,REWARDED
681003,742934175,410055.0938,Unknown,REWARDED
681004,690497188,381113.0312,F2Pool,REWARDED
681005,789917873,435987.2812,Unknown,REWARDED
681006,786071987,433864.5625,BTC.com,REWARDED
681007,785688578,433652.9688,AntPool,REWARDED
681008,759802789,419365.5625,Unknown,REWARDED
681009,759864470,419399.5938,Unknown,REWARDED
681010,720989804,397943.125,ViaBTC,REWARDED
681011,735084004,405722.25,Poolin,REWARDED
681012,672725865,371304.3125,F2Pool,REWARDED
681013,720885997,397885.8125,F2Pool,REWARDED
681014,758070499,418409.4375,Poolin,REWARDED
681015,689174061,380382.7188,AntPool,REWARDED
681016,780403376,430735.8438,Huobi,REWARDED
681017,813529408,449019.4062,AntPool,REWARDED
681018,778983811,429952.3125,Unknown,REWARDED
681019,783759406,432588.1562,AntPool,REWARDED
681020,783856773,432641.9062,F2Pool,REWARDED
681021,753846288,416077.9062,F2Pool,REWARDED
681022,745270788,411344.75,Unknown,REWARDED
681023,787655128,434738.375,Binance,REWARDED
681024,720096260,397449.9375,Unknown,REWARDED
681025,681097842,375925.1562,Huobi,REWARDED
681026,829857155,458031.3438,Binance,REWARDED
681027,782052084,431645.8125,ViaBTC,REWARDED
681028,788557579,435236.4688,Unknown,REWARDED
681029,793928113,435223.4375,BTC.TOP,REWARDED
681030,782384825,428895.5312,Binance,REWARDED
681031,779030668,427056.8125,Unknown,REWARDED
681032,750792743,411577.0625,EMCD,REWARDED
681033,748259477,410188.375,F2Pool,REWARDED
681034,712085358,390358.0625,F2Pool,REWARDED
681035,739530361,405403.1562,AntPool,REWARDED
681036,750672703,411511.2812,Binance,REWARDED
681037,675457918,370279.2812,BTC.com,REWARDED
681038,668783182,366620.25,ViaBTC,REWARDED
681039,763586902,418590.7188,Huobi,REWARDED
681040,789591167,432845.9688,Binance,REWARDED
681041,749487124,410861.3438,BTC.TOP,REWARDED
681042,686234994,376187.1562,F2Pool,REWARDED
681043,698241147,382768.8125,SpiderPool,REWARDED
681044,666970264,365626.4375,Poolin,REWARDED
681045,688457166,377405.3438,F2Pool,REWARDED
681046,659414418,361484.375,ViaBTC,REWARDED
681047,649544623,356073.875,AntPool,REWARDED
681048,700939161,384247.8438,Binance,REWARDED
681049,660061833,361839.2812,Huobi,REWARDED
681050,790203981,433181.9062,Poolin,REWARDED
681051,777857566,426413.75,AntPool,REWARDED
681052,809271927,443634.7812,Binance,REWARDED
681053,744826027,408306.1875,ViaBTC,REWARDED
681054,749305059,410761.5312,AntPool,REWARDED
681055,734100616,402426.625,Unknown,REWARDED
681056,781014418,428144.2812,F2Pool,REWARDED
681057,692830368,379802.6875,Huobi,REWARDED
681058,697301028,382253.4375,Unknown,REWARDED
681059,785662831,430692.5,BTC.com,REWARDED
681060,670240579,367419.1875,Huobi,REWARDED
681061,787650284,431782,F2Pool,REWARDED
681062,748663759,410410,Unknown,REWARDED
681063,736991411,404011.3125,Poolin,REWARDED
681064,741003978,406210.9688,ViaBTC,REWARDED
681065,700118401,383797.9062,Poolin,REWARDED
681066,774463157,424552.9688,BTC.TOP,REWARDED
681067,714389611,391621.25,AntPool,REWARDED
681068,659789523,361690.0312,TMSPOOL,REWARDED
681069,697447131,382333.5312,ViaBTC,REWARDED
681070,739809278,405556.0625,Poolin,REWARDED
681071,734507220,402649.5,AntPool,REWARDED
681072,739410376,405337.375,AntPool,REWARDED
681073,784009224,429786.0312,SpiderPool,REWARDED
681074,649220963,355896.4375,Huobi,REWARDED
681075,749342559,410782.0938,Huobi,REWARDED
681076,647885313,355164.25,Huobi,REWARDED
681077,693770102,380317.8438,Huobi,REWARDED
681078,678284320,371828.6875,AntPool,REWARDED
681079,742011587,406763.3438,Poolin,REWARDED
681080,657976543,360696.1562,AntPool,REWARDED
681081,793283618,434870.1562,Poolin,REWARDED
681082,775639479,425197.8125,Binance,REWARDED
681083,747888678,409985.0938,Binance,REWARDED
681084,738470123,404821.9375,AntPool,REWARDED
681085,751307271,411859.125,F2Pool,REWARDED
681086,680017564,372778.8438,AntPool,REWARDED
681087,796552128,436661.9062,Binance,REWARDED
681088,790389753,433283.75,Huobi,REWARDED
681089,811346476,444772.0312,AntPool,REWARDED
681090,779403704,427261.3125,BTC.com,REWARDED
681091,759184448,416177.3125,F2Pool,REWARDED
681092,716991087,393047.3438,Huobi,REWARDED
681093,758647554,415883,F2Pool,REWARDED
681094,740911453,406160.25,Binance,REWARDED
681095,709224237,388789.625,F2Pool,REWARDED
681096,794974819,435797.25,Binance,REWARDED
681097,772417251,423431.4062,F2Pool,REWARDED
681098,728769964,399504.4062,Unknown,REWARDED
681099,708363430,388317.75,Unknown,REWARDED
681100,786858195,431347.7812,Binance,REWARDED
681101,781238290,428267.0312,Binance,REWARDED
681102,726127125,398055.625,Binance,REWARDED
681103,828479155,454164,Poolin,REWARDED
681104,779331893,427221.9375,Poolin,REWARDED
681105,852947634,467577.375,Unknown,REWARDED
681106,799322397,438180.5312,Binance,REWARDED
681107,788648430,432329.1875,AntPool,REWARDED
681108,780219091,427708.3125,Unknown,REWARDED
681109,776495969,425667.3125,Poolin,REWARDED
681110,808624719,443280,Poolin,REWARDED
681111,808468893,443194.5625,Poolin,REWARDED
681112,780804382,428029.1562,F2Pool,REWARDED
681113,769074771,421599.0938,ViaBTC,REWARDED
681114,807083147,442434.9062,AntPool,REWARDED
681115,789318375,432696.4375,F2Pool,REWARDED
681116,774194238,424405.5312,ViaBTC,REWARDED
681117,803076059,440238.25,Poolin,REWARDED
681118,784965835,430310.4062,Poolin,REWARDED
681119,779854142,427508.25,F2Pool,REWARDED
681120,775690870,425225.9688,Unknown,REWARDED
681121,799983940,438543.1875,ViaBTC,REWARDED
681122,755453001,414131.7812,Huobi,REWARDED
681123,745608856,408735.3125,AntPool,REWARDED
681124,735604797,403251.1875,Unknown,REWARDED
681125,717960901,393579,F2Pool,REWARDED
681126,723747445,396751.125,Huobi,REWARDED
681127,710039702,389236.6562,F2Pool,REWARDED
681128,812875985,445610.5,BTC.TOP,REWARDED
681129,784869443,430257.5938,Unknown,REWARDED
681130,746709900,409338.9062,F2Pool,REWARDED
681131,730724200,400575.6875,Unknown,REWARDED
681132,725861421,397909.9688,ViaBTC,REWARDED
681133,706083128,387067.7188,Poolin,REWARDED
681134,728752549,399494.875,AntPool,REWARDED
681135,747950770,410019.125,Unknown,REWARDED
681136,753180783,412886.1875,F2Pool,REWARDED
681137,747465941,409753.3438,F2Pool,REWARDED
681138,716022132,392516.1875,ViaBTC,REWARDED
681139,694536179,380737.7812,F2Pool,REWARDED
681140,708684568,388493.7812,Unknown,REWARDED
681141,698529823,382927.0625,F2Pool,REWARDED
681142,684520228,375247.1562,Poolin,REWARDED
681143,715195419,392062.9688,F2Pool,REWARDED
681144,808438860,443178.0938,BTC.TOP,REWARDED
681145,743125494,407373.9688,ViaBTC,REWARDED
681146,715014729,391963.9375,AntPool,REWARDED
681147,715684478,392331.0625,ViaBTC,REWARDED
681148,705352995,386667.4688,Poolin,REWARDED
681149,699008657,383189.5625,AntPool,REWARDED
681150,799102190,438059.8438,AntPool,REWARDED
681151,791043594,422638.7812,ViaBTC,REWARDED
681152,710653484,379687.9375,F2Pool,REWARDED
681153,678131796,362312.25,Binance,REWARDED
681154,733301818,391788.5,Unknown,REWARDED
681155,693158969,370340.9688,ViaBTC,REWARDED
681156,677487693,361968.125,Poolin,REWARDED
681157,685302278,366143.3125,Unknown,REWARDED
681158,696868001,372322.625,F2Pool,REWARDED
681159,688235095,367710.25,Poolin,REWARDED
681160,789555220,421843.5625,Binance,REWARDED
681161,682045986,364403.5312,BTC.com,REWARDED
681162,694969967,371308.5625,Unknown,REWARDED
681163,683694636,365284.375,AntPool,REWARDED
681164,679302309,362937.625,AntPool,REWARDED
681165,690776896,369068.2812,F2Pool,REWARDED
681166,675934374,361138.2188,Huobi,REWARDED
681167,748047664,399666.9062,EMCD,REWARDED
681168,782491978,418069.8125,ViaBTC,REWARDED
681169,787324343,420651.6562,F2Pool,REWARDED
681170,721789083,385637.4688,ViaBTC,REWARDED
681171,746099050,398625.8125,BTC.com,REWARDED
681172,670194824,358071.6875,BTC.com,REWARDED
681173,695396462,371536.4062,Unknown,REWARDED
681174,707500695,378003.4688,AntPool,REWARDED
681175,731333976,390737.125,Poolin,REWARDED
681176,709248467,378937.2812,AntPool,REWARDED
681177,676839334,361621.7188,F2Pool,REWARDED
681178,800827442,427866.0938,F2Pool,REWARDED
681179,738260339,394437.7188,Binance,REWARDED
681180,668131148,356969.125,Unknown,REWARDED
681181,680382463,363514.75,F2Pool,REWARDED
681182,683911395,365400.1875,Unknown,REWARDED
681183,665718978,355680.3438,BTC.com,REWARDED
681184,651517273,348092.6562,Poolin,REWARDED
681185,683824798,365353.9062,Poolin,REWARDED
681186,682662950,364733.1562,BTC.com,REWARDED
681187,733563486,391928.3125,AntPool,REWARDED
681188,645698772,344983.9375,Unknown,REWARDED
681189,646495217,345409.4688,AntPool,REWARDED
681190,645404814,344826.875,BTC.TOP,REWARDED
681191,652864895,348812.6562,AntPool,REWARDED
681192,820850394,438563.9375,Binance,REWARDED
681193,786268975,420087.7812,Binance,REWARDED
681194,775220337,414184.7188,Huobi,REWARDED
681195,797348030,426007.0938,Binance,REWARDED
681196,780337778,416918.875,AntPool,REWARDED
681197,778878441,416139.1875,Unknown,REWARDED
681198,754125434,402914.125,BTC.TOP,REWARDED
681199,722979962,386273.7188,ViaBTC,REWARDED
681200,799454343,427132.4688,F2Pool,REWARDED
681201,716912948,383032.25,SlushPool,REWARDED
681202,726461581,388133.9062,Unknown,REWARDED
681203,723618943,386615.125,Unknown,REWARDED
681204,779932081,416702.125,ViaBTC,REWARDED
681205,686525139,366796.6562,Unknown,REWARDED
681206,678573633,362548.3125,Poolin,REWARDED
681207,680327799,363485.5312,F2Pool,REWARDED
681208,685956441,366492.8125,BTC.com,REWARDED
681209,664081383,354805.4062,Poolin,REWARDED
681210,656962284,351001.8125,F2Pool,REWARDED
681211,707735183,378128.75,Huobi,REWARDED
681212,779098030,416256.5,Unknown,REWARDED
681213,767667790,410149.5312,Unknown,REWARDED
681214,715563790,382311.4062,BTC.com,REWARDED
681215,662152821,353775,AntPool,REWARDED
681216,710737403,379732.7812,ViaBTC,REWARDED
681217,748869262,400105.875,Binance,REWARDED
681218,640792337,342362.5312,Unknown,REWARDED
681219,739587558,395146.8438,ViaBTC,REWARDED
681220,650900397,347763.0625,Poolin,REWARDED
681221,696366136,372054.5,F2Pool,REWARDED
681222,787219819,420595.8125,Unknown,REWARDED
681223,716486843,382804.5938,F2Pool,REWARDED
681224,690086194,368699.25,Huobi,REWARDED
681225,651035748,347835.375,Binance,REWARDED
681226,783050809,418368.375,F2Pool,REWARDED
681227,772178128,412559.3438,Unknown,REWARDED
681228,709654267,379154.0938,F2Pool,REWARDED
681229,663415152,354449.4375,Poolin,REWARDED
681230,658943876,352060.5312,AntPool,REWARDED
681231,667938944,356866.4062,AntPool,REWARDED
681232,727902366,388903.6875,AntPool,REWARDED
681233,715421221,382235.25,F2Pool,REWARDED
681234,734264929,392303.0625,EMCD,REWARDED
681235,649239823,346875.8438,Poolin,REWARDED
681236,692695332,370093.25,Unknown,REWARDED
681237,784643634,419219.4062,AntPool,REWARDED
681238,704196452,376238.0938,Huobi,REWARDED
681239,715054698,382039.4375,SlushPool,REWARDED
681240,690868438,369117.1875,Unknown,REWARDED
681241,670898654,358447.7188,BTC.com,REWARDED
681242,692307529,369886.0625,AntPool,REWARDED
681243,789271350,421691.9062,Binance,REWARDED
681244,750801576,401138.2812,Binance,REWARDED
681245,794876327,424686.5312,BTC.com,REWARDED
681246,739451893,395074.3438,F2Pool,REWARDED
681247,722483566,386008.5312,AntPool,REWARDED
681248,676119744,361237.25,F2Pool,REWARDED
681249,660430888,352855,Binance,REWARDED
681250,759242267,405647.9688,Poolin,REWARDED
681251,813358011,434560.9062,ViaBTC,REWARDED
681252,778992499,416200.125,SlushPool,REWARDED
681253,781978931,417795.7188,SlushPool,REWARDED
681254,761442433,406823.4688,F2Pool,REWARDED
681255,758448745,405224,F2Pool,REWARDED
681256,792071712,423188.0625,Huobi,REWARDED
681257,763127092,407723.5312,BTC.TOP,REWARDED
681258,784516445,419151.4375,Binance,REWARDED
681259,778376445,415870.9688,Poolin,REWARDED
681260,759788644,405939.875,Poolin,REWARDED
681261,729589017,389804.8125,TMSPOOL,REWARDED
681262,717295107,383236.4375,F2Pool,REWARDED
681263,737511335,394037.5625,F2Pool,REWARDED
681264,683523477,365192.9375,SlushPool,REWARDED
681265,712450801,380648.2188,Poolin,REWARDED
681266,774684735,413898.5625,ViaBTC,REWARDED
681267,724420598,387043.4375,Huobi,REWARDED
681268,664788147,355183,F2Pool,REWARDED
681269,659426858,352318.5938,Huobi,REWARDED
681270,769920998,411353.4062,Unknown,REWARDED
681271,685284354,366133.7188,AntPool,REWARDED
681272,802910346,428978.9375,Binance,REWARDED
681273,769072613,410900.125,Poolin,REWARDED
681274,709459530,379050.0312,ViaBTC,REWARDED
681275,663429790,354457.2812,AntPool,REWARDED
681276,802264577,428633.9062,F2Pool,REWARDED
681277,797010371,425826.6875,Poolin,REWARDED
681278,788095233,421063.5312,BTC.TOP,REWARDED
681279,793713733,424065.375,BTC.com,REWARDED
681280,768931096,410824.5,F2Pool,REWARDED
681281,733810053,392060.0312,AntPool,REWARDED
681282,771141440,412005.4375,F2Pool,REWARDED
681283,766196237,409363.3125,Binance,REWARDED
681284,783181043,418437.9688,Binance,REWARDED
681285,739927782,395328.625,Binance,REWARDED
681286,758536326,405270.7812,AntPool,REWARDED
681287,750297505,400868.9375,Unknown,REWARDED
681288,764830131,408633.4375,F2Pool,REWARDED
681289,712847292,380860.0625,F2Pool,REWARDED
681290,772077360,412505.5,Binance,REWARDED
681291,723529947,386567.5938,Unknown,REWARDED
681292,700601149,374317.1875,Poolin,REWARDED
681293,685220499,366099.5938,BTC.com,REWARDED
681294,673525875,359851.4062,F2Pool,REWARDED
681295,672527163,359317.8125,AntPool,REWARDED
